lol﻿,name,unit,unit_type,bedroom,group,tenantid,resident_name,resident_rent,unit_rent,status,days_vacant,move_in,move_out,lease_from,lease_to,amenities,company_id
,Aventura Isles,003-0817,iy-2-2b,2,Occupied No Notice,t0001596,Johanna Mikkola,1752,2061,Current,0,3/29/11,,7/1/16,6/30/17,Line_view_3-17- Bld2&3FL8,1
,Aventura Isles,003-0901,iy-2-2b,2,Occupied No Notice,t0014051,Don Morehouse,2119,2146,Current,0,12/5/14,,10/5/16,10/4/17,Line_view_3-1- Bld2&3FL9- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-0902,iy-3-2c,3,Occupied No Notice,t0001598,Mario Aguayo,2622,2916,Current,0,10/1/06,,8/1/16,7/31/17,Line_view_3-2- 3brBld2&3FL9,1
,Aventura Isles,003-0903,iy-2-2b,2,Occupied No Notice,t0002114,Israel Martinez,1889,2086,Current,0,2/8/13,,2/1/17,1/31/18,Bld2&3FL9- Line_view_3-3- Tile Upgrade,1
,Aventura Isles,003-0904,iy-2-2b,2,Occupied No Notice,t0001600,Angel Vargas,1814,2076,Current,0,4/28/10,,7/1/16,6/30/17,Line_view_3-4- Bld2&3FL9,1
,Aventura Isles,003-0905,iy-1-1a,1,Vacant Unrented,t0019971,Michael Gregory,1734,1891,Past,25,3/28/16,1/27/17,3/28/16,1/27/17,Line view 3-5- Bld2&3FL9- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Aventura Isles,003-0906,iy-2-2b,2,Occupied No Notice,t0002250,Susan Davies,1753,2076,Current,0,4/15/13,,7/15/16,7/14/17,Line_view_3-6- Bld2&3FL9,1
,Aventura Isles,003-0907,iy-1-1a,1,Vacant Unrented,t0065724,Ricardo Cuevas,1743,1891,Past,40,6/21/16,1/12/17,6/21/16,6/20/17,Line view 3-7- Bld2&3FL9- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-0908,iy-2-2b,2,Occupied No Notice,t0022155,Mario Rosenthal,2055,2176,Current,0,10/8/16,,10/8/16,10/7/17,Line_view_3-8- Bld2&3FL9- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-0909,iy-1-1a,1,Occupied No Notice,t0017571,Nicholas Duncan,1602,1781,Current,0,9/5/15,,9/5/16,9/4/17,Line_view_2-5- Bld2&3FL9,1
,Aventura Isles,003-0910,iy-2-2b,2,Occupied No Notice,t0075724,Anika Abreu,2172,2226,Current,0,2/11/17,,2/11/17,1/10/18,Line_view_3-10- Bedroom Tile- 2nd Bedroom Tile- Bld2&3FL9- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-0911,iy-2-2b,2,Occupied No Notice,t0005368,Oriana Casanas,1860,2201,Current,0,6/24/13,,8/24/16,7/23/17,Bld2&3FL9- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-0912,iy-2-2b,2,Occupied No Notice,t0001608,Jake Porter,1866,2226,Current,0,11/28/09,,10/1/16,9/30/17,Line_view_3-12- 2nd Bedroom Tile- Bedroom Tile- Bld2&3FL9- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-0914,iy-1-1a,1,Occupied No Notice,t0016832,Bethanny Ferry,1783,2001,Current,0,6/7/15,,6/7/16,4/6/17,Line_view_3-14- Bld2&3FL9- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-0915,iy-2-2b,2,Occupied No Notice,t0017519,Skye Aniko,2015,2161,Current,0,8/1/15,,8/1/16,7/31/17,Line_view_3-15- Bld2&3FL9- Kitchen and Bathroom Upgrade- Bld2&3FL7- Tile Upgrade,1
,Aventura Isles,003-0917,iy-2-2b,2,Occupied No Notice,t0022229,Philip De la Cal,2045,2196,Current,0,10/17/16,,10/17/16,10/16/17,Line_view_3-17- Kitchen and Bathroom Upgrade- Tile Upgrade- Bedroom Tile- 2nd Bedroom Tile- Bld2&3FL9,1
,Aventura Isles,003-1001,iy-2-2b,2,Occupied No Notice,t0019390,Cortland Messam,2200,2256,Current,0,2/26/16,,2/26/16,2/25/18,Line_view_3-1- Kitchen and Bathroom Upgrade- Tile Upgrade- Bedroom Tile- 2nd Bedroom Tile- Bld2&3FL10,1
,Aventura Isles,003-1002,iy-3-2c,3,Occupied No Notice,t0020209,John Fox,2822,2976,Current,0,4/15/16,,4/15/16,4/14/17,Line_view_3-2- 3brBld2&3FL10- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1003,iy-2-2b,2,Occupied No Notice,t0018241,Daniel Villegas,2008,2196,Current,0,11/15/15,,1/1/17,7/31/17,Bld2&3FL10- Line_view_3-3- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1004,iy-2-2b,2,Occupied No Notice,t0001307,William Lapko,1845,2086,Current,0,6/15/10,,10/1/16,9/30/17,Line_view_3-4- Bld2&3FL10,1
,Aventura Isles,003-1005,iy-1-1a,1,Occupied No Notice,t0018715,Rachel Fischer,1668,1901,Current,0,10/1/12,,1/1/17,12/31/17,Line view 3-5- Bld2&3FL10- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1006,iy-2-2b,2,Occupied No Notice,t0016761,Ed Toro,1894,2086,Current,0,6/24/15,,6/24/16,6/23/17,Line_view_3-6- Bld2&3FL10,1
,Aventura Isles,003-1007,iy-1-1a,1,Occupied No Notice,t0001324,Austin Bunsen,1609,1901,Current,0,8/19/16,,8/19/16,3/18/18,Line view 3-7- Bld2&3FL10- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1008,iy-2-2b,2,Occupied No Notice,t0021965,Jose Cartagena,2147,2286,Current,0,9/16/16,,9/16/16,9/15/17,Line_view_3-8- 2nd Bedroom Tile- Bedroom Tile- Bld2&3FL10- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1009,iy-1-1a,1,Occupied No Notice,t0022,Bianca Monaco,1759,1841,Current,0,7/5/16,,7/5/16,7/4/17,Line_view_2-5- Tile Upgrade- Bld2&3FL10,1
,Aventura Isles,003-1010,iy-2-2b,2,Occupied No Notice,t0001313,Juha Mikkola,1859,2086,Current,0,4/14/07,,2/1/17,1/31/18,Line_view_3-10- Bld2&3FL10,1
,Aventura Isles,003-1011,iy-2-2b,2,Occupied No Notice,t0018289,Johanna Mikkola,2005,2161,Current,0,10/11/15,,10/11/16,10/10/17,Bld2&3FL10- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1012,iy-2-2b,2,Notice Unrented,t0010683,Don Morehouse,2025,2086,Notice,0,3/10/14,4/12/17,4/10/16,4/9/17,Line_view_3-12- Bld2&3FL10,1
,Aventura Isles,003-1014,iy-1-1a,1,Occupied No Notice,t0021980,Mario Aguayo,1863,1961,Current,0,12/6/16,,12/6/16,10/5/17,Line_view_3-14- Bld2&3FL10- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1015,iy-2-2b,2,Occupied No Notice,t0022636,Israel Martinez,2162,2271,Current,0,12/2/16,,12/2/16,12/1/17,Line_view_3-15- Bld2&3FL10- Kitchen and Bathroom Upgrade- Porcelain Tile- Bld2&3FL7- Stainless Steel Appliances,1
,Aventura Isles,003-1017,iy-2-2b,2,Occupied No Notice,t0001318,Angel Vargas,1940,2181,Current,0,11/1/06,,9/1/16,8/31/17,Line_view_3-17- Bld2&3FL10- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1101,iy-2-2b,2,Notice Unrented,t0001319,Michael Gregory,1934,2116,Eviction,0,11/1/10,5/16/17,2/1/16,1/31/17,Line_view_3-1- Bld2&3FL11,1
,Aventura Isles,003-1102,iy-3-2c,3,Occupied No Notice,t0022045,Susan Davies,2983,3086,Current,0,9/23/16,,9/23/16,5/22/17,Line_view_3-2- 3brBld2&3FL11- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1103,iy-2-2b,2,Occupied No Notice,t0001321,Ricardo Cuevas,1852,2106,Current,0,1/3/12,,2/1/17,1/31/18,Bld2&3FL11- Line_view_3-3,1
,Aventura Isles,003-1104,iy-2-2b,2,Occupied No Notice,t0022750,Mario Rosenthal,2137,2246,Current,0,1/7/17,,1/7/17,12/6/17,Line_view_3-4- 2nd Bedroom Tile- Bedroom Tile- Bld2&3FL11- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1105,iy-1-1a,1,Occupied No Notice,t0001323,Nicholas Duncan,1629,1811,Current,0,11/1/09,,3/1/16,2/28/18,Line view 3-5- Bld2&3FL11,1
,Aventura Isles,003-1106,iy-2-2b,2,Occupied No Notice,t0021346,Anika Abreu,2101,2246,Current,0,9/1/16,,9/1/16,7/31/17,Line_view_3-6- Bld2&3FL11- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1107,iy-1-1a,1,Occupied No Notice,t0019153,Oriana Casanas,1747,1861,Current,0,2/15/16,,9/15/16,4/14/17,Line view 3-7- Bld2&3FL11- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1108,iy-2-2b,2,Occupied No Notice,t0021480,Jake Porter,2049,2196,Current,0,8/3/16,,11/1/16,10/31/17,Line_view_3-8- Bld2&3FL11- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1109,iy-1-1a,1,Notice Unrented,t0020283,Bethanny Ferry,1647,1801,Notice,0,4/18/16,4/17/17,4/18/16,4/17/17,Line_view_2-5- Bld2&3FL11,1
,Aventura Isles,003-0,iy-2-2b,2,Notice Unrented,t0021462,Skye Aniko,2048,2196,Notice,0,8/5/16,5/5/17,8/6/16,5/5/17,Line_view_3-10- Bld2&3FL11- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1,iy-2-2b,2,Occupied No Notice,t0016502,Philip De la Cal,1859,2071,Current,0,6/1/15,,4/1/16,3/31/17,Bld2&3FL11,1
,Aventura Isles,003-2,iy-2-2b,2,Occupied No Notice,t0021402,Cortland Messam,2095,2196,Current,0,8/2/16,,8/2/16,8/1/17,Line_view_3-12- Bld2&3FL11- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-4,iy-1-1a,1,Occupied No Notice,t0074389,John Fox,1781,1971,Current,0,1/2/17,,1/2/17,8/1/17,Line_view_3-14- Kitchen and Bathroom Upgrade- Tile Upgrade- Bld2&3FL11,1
,Aventura Isles,003-5,iy-2-2b,2,Occupied No Notice,t0020094,Daniel Villegas,1989,2081,Current,0,4/25/16,,4/25/16,4/24/18,Line_view_3-15- Bld2&3FL11,1
,Aventura Isles,003-7,iy-2-2b,2,Occupied No Notice,t0005732,William Lapko,2158,2241,Current,0,12/5/16,,12/5/16,8/4/17,Line_view_3-17- Bedroom Tile- 2nd Bedroom Tile- Bld2&3FL11- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1201,iy-2-2b,2,Occupied No Notice,t0022763,Rachel Fischer,2167,2276,Current,0,12/23/16,,12/23/16,12/22/17,Line_view_3-1- Bedroom Tile- 2nd Bedroom Tile- Bld2&3FL12- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1202,iy-3-2c,3,Occupied No Notice,t0060240,Ed Toro,2934,3046,Current,0,1/3/17,,1/3/17,12/2/17,Line_view_3-2- 3brBld2&3FL12- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1203,iy-2-2b,2,Occupied No Notice,t0070705,Austin Bunsen,2177,2316,Current,0,9/20/16,,9/20/16,9/19/17,Bld2&3FL12- Line_view_3-3- Kitchen and Bathroom Upgrade- Tile Upgrade- Bedroom Tile- 2nd Bedroom Tile- Stainless Steel Appliances,1
,Aventura Isles,003-1204,iy-2-2b,2,Occupied No Notice,t0021064,Jose Cartagena,2065,2206,Current,0,8/15/16,,8/15/16,8/14/17,Line_view_3-4- Bld2&3FL12- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1205,iy-1-1a,1,Occupied No Notice,t0023117,Bianca Monaco,1828,1921,Current,0,1/28/17,,1/28/17,8/27/17,Line view 3-5- Tile Upgrade- Bld2&3FL12- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1206,iy-2-2b,2,Occupied No Notice,t0019518,Juha Mikkola,2112,2206,Current,0,3/23/16,,3/23/16,3/22/18,Line_view_3-6- Bld2&3FL12- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1207,iy-1-1a,1,Occupied No Notice,t0018916,Johanna Mikkola,1664,1871,Current,0,12/26/15,,12/26/16,12/25/17,Line view 3-7- Tile Upgrade- Bld2&3FL12- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1208,iy-2-2b,2,Occupied No Notice,t0001340,Don Morehouse,2024,2206,Current,0,8/1/09,,6/1/16,5/31/17,Line_view_3-8- Kitchen and Bathroom Upgrade- Tile Upgrade- Bld2&3FL12,1
,Aventura Isles,003-1209,iy-1-1a,1,Notice Unrented,t0001492,Mario Aguayo,1604,1811,Notice,0,2/7/13,3/31/17,4/1/16,3/31/17,Line_view_2-5- Bld2&3FL12,1
,Aventura Isles,003-1210,iy-2-2b,2,Occupied No Notice,t0001342,Israel Martinez,2017,2206,Current,0,12/14/12,,2/1/17,1/31/18,Line_view_3-10- Bld2&3FL12- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1211,iy-2-2b,2,Notice Unrented,t0018084,Angel Vargas,1969,2181,Notice,0,9/19/15,5/18/17,5/19/16,5/18/17,Bld2&3FL12- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1212,iy-2-2b,2,Occupied No Notice,t0022569,Michael Gregory,2142,2256,Current,0,11/26/16,,11/26/16,11/25/17,Line_view_3-12- Bld2&3FL12- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1214,iy-1-1a,1,Occupied No Notice,t0014861,Susan Davies,1828,1981,Current,0,5/4/16,,5/4/16,5/3/17,Line_view_3-14- Bld2&3FL12- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1215,iy-2-2b,2,Occupied No Notice,t0022558,Ricardo Cuevas,2075,2191,Current,0,12/1/16,,12/1/16,11/30/17,Line_view_3-15- Tile Upgrade- Kitchen and Bathroom Upgrade- Bld2&3FL12,1
,Aventura Isles,003-1217,iy-2-2b,2,Occupied No Notice,t0009517,Mario Rosenthal,2093,2201,Current,0,7/25/16,,7/25/16,7/24/17,Line_view_3-17- Bld2&3FL12- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Aventura Isles,003-1401,iy-2-2b,2,Occupied No Notice,t0004306,Nicholas Duncan,2129,2186,Current,0,10/21/15,,10/21/16,10/20/17,Line_view_3-1- Bld2&3FL14- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1402,iy-3-2c,3,Occupied No Notice,t0001349,Anika Abreu,2692,2956,Current,0,2/28/08,,10/1/16,9/30/17,Line_view_3-2- 3brBld2&3FL14,1
,Aventura Isles,003-1403,iy-2-2b,2,Occupied No Notice,t0016766,Oriana Casanas,2039,2226,Current,0,5/29/15,,5/29/16,5/28/17,Bld2&3FL14- Line_view_3-3- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1404,iy-2-2b,2,Occupied No Notice,t0013158,Jake Porter,1977,2216,Current,0,12/4/15,,12/4/16,12/3/17,Line_view_3-4- Bld2&3FL14- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1405,iy-1-1a,1,Occupied No Notice,t0019355,Bethanny Ferry,1705,1931,Current,0,2/20/16,,2/20/17,2/19/18,Line view 3-5- Bld2&3FL14- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1406,iy-2-2b,2,Occupied No Notice,t0022334,Skye Aniko,2101,2216,Current,0,12/1/16,,12/1/16,11/30/17,Line_view_3-6- Bld2&3FL14- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1407,iy-1-1a,1,Occupied No Notice,t0021566,Philip De la Cal,1817,1956,Current,0,10/8/16,,10/8/16,10/7/17,Line view 3-7- Tile Upgrade- Bedroom Tile- Kitchen and Bathroom Upgrade- Bld2&3FL14,1
,Aventura Isles,003-1408,iy-2-2b,2,Occupied No Notice,t0005463,Cortland Messam,2160,2216,Current,0,10/1/13,,11/1/16,10/31/17,Line_view_3-8- Bld2&3FL14- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Aventura Isles,003-1409,iy-1-1a,1,Occupied No Notice,t0021473,John Fox,1828,1971,Current,0,8/2/16,,8/2/16,4/1/17,Line_view_2-5- Bld2&3FL14- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1410,iy-2-2b,2,Occupied No Notice,t0020850,Daniel Villegas,2067,2216,Current,0,6/15/16,,6/15/16,3/14/17,Line_view_3-10- Bld2&3FL14- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1411,iy-2-2b,2,Occupied No Notice,t0001083,William Lapko,2009,2241,Current,0,8/14/13,,7/1/16,6/30/17,Bld2&3FL14- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1412,iy-2-2b,2,Occupied No Notice,t0018304,Rachel Fischer,1837,2116,Current,0,12/5/15,,12/5/16,12/4/17,Line_view_3-12- Bld2&3FL14,1
,Aventura Isles,003-1414,iy-1-1a,1,Occupied No Notice,t0012849,Ed Toro,1784,1991,Current,0,6/18/14,,5/18/16,5/17/17,Line_view_3-14- Bld2&3FL14- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Aventura Isles,003-1415,iy-2-2b,2,Occupied No Notice,t0003511,Austin Bunsen,1794,2101,Current,0,6/10/13,,9/10/16,9/9/17,Line_view_3-15- Bld2&3FL14,1
,Aventura Isles,003-1417,iy-2-2b,2,Occupied No Notice,t0016820,Jose Cartagena,2024,2261,Current,0,6/20/15,,6/20/16,6/19/17,Line_view_3-17- 2nd Bedroom Tile- Bedroom Tile- Bld2&3FL14- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1501,iy-2-2b,2,Occupied No Notice,t0001362,Bianca Monaco,2174,2321,Current,0,9/1/05,,10/1/16,9/30/17,Line_view_3-1- Bedroom Tile- Bld2&3FL15- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1502,iy-3-2c,3,Occupied No Notice,t0020669,Juha Mikkola,2974,3116,Current,0,6/15/16,,6/15/16,6/14/17,Line_view_3-2- 3brBld2&3FL15- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1503,iy-2-2b,2,Notice Rented,t0023217,Johanna Mikkola,2148,2236,Applicant,0,4/13/17,,4/13/17,4/12/18,Bld2&3FL15- Line_view_3-3- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1504,iy-2-2b,2,Occupied No Notice,t0016571,Don Morehouse,2119,2276,Current,0,5/9/15,,3/9/16,3/8/17,Line_view_3-4- Bld2&3FL15- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1505,iy-1-1a,1,Occupied No Notice,t0020730,Mario Aguayo,1837,1941,Current,0,5/31/16,,5/31/16,5/30/17,Line view 3-5- Bld2&3FL15- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1506,iy-2-2b,2,Occupied No Notice,t0073923,Israel Martinez,2020,2226,Current,0,1/7/17,,1/7/17,1/6/18,Line_view_3-6- Kitchen and Bathroom Upgrade- Tile Upgrade- Bld2&3FL15,1
,Aventura Isles,003-1507,iy-1-1a,1,Occupied No Notice,t0016554,Angel Vargas,1814,1941,Current,0,6/5/15,,5/5/16,4/4/18,Line view 3-7- Bld2&3FL15- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1508,iy-2-2b,2,Occupied No Notice,t0001369,Michael Gregory,1938,2176,Current,0,7/25/05,,5/1/16,4/30/17,Line_view_3-8- Bld2&3FL15- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1509,iy-1-1a,1,Occupied No Notice,t0067963,Susan Davies,1813,1956,Current,0,8/5/16,,8/5/16,4/4/17,Line_view_2-5- Bedroom Tile- Bld2&3FL15- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1510,iy-2-2b,2,Occupied No Notice,t0020939,Ricardo Cuevas,2006,2176,Current,0,6/20/16,,6/20/16,6/19/17,Line_view_3-10- Bld2&3FL15- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1511,iy-2-2b,2,Occupied No Notice,t0002085,Mario Rosenthal,1957,2151,Current,0,1/29/13,,3/1/16,2/28/17,Kitchen and Bathroom Upgrade- Bld2&3FL15,1
,Aventura Isles,003-1512,iy-2-2b,2,Occupied No Notice,t0001373,Nicholas Duncan,2119,2226,Current,0,11/29/12,,2/1/16,2/28/18,Line_view_3-12- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1514,iy-1-1a,1,Occupied No Notice,t0021660,Anika Abreu,1870,2051,Current,0,10/14/16,,10/14/16,10/13/17,Line_view_3-14- Tile Upgrade- Bld2&3FL15- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Aventura Isles,003-1515,iy-2-2b,2,Occupied No Notice,t0021262,Oriana Casanas,1977,2,Current,0,8/11/16,,8/11/16,8/10/17,Line_view_3-15- Bld2&3FL15,1
,Aventura Isles,003-1517,iy-2-2b,2,Occupied No Notice,t0021183,Jake Porter,2175,2321,Current,0,8/5/16,,8/5/16,8/4/17,Line_view_3-17- Porcelain Tile- Bld2&3FL15- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Aventura Isles,003-1601,iy-2-2b,2,Notice Unrented,t0021413,Bethanny Ferry,2113,2251,Notice,0,10/10/16,5/9/17,10/10/16,5/9/17,Line_view_3-1- Kitchen and Bathroom Upgrade- Tile Upgrade- Bld2&3FL16,1
,Aventura Isles,003-1602,iy-3-2c,3,Occupied No Notice,t0020700,Skye Aniko,3069,3176,Current,0,6/10/16,,6/11/16,6/10/17,Line_view_3-2- 3brBld2&3FL16- Kitchen and Bathroom Upgrade- Porcelain Tile- Stainless Steel Appliances,1
,Aventura Isles,003-1603,iy-2-2b,2,Occupied No Notice,t0001379,Philip De la Cal,1979,2141,Current,0,9/1/08,,1/1/17,12/31/17,Bld2&3FL16- Line_view_3-3,1
,Aventura Isles,003-1604,iy-2-2b,2,Occupied No Notice,t0002234,Cortland Messam,2064,2281,Current,0,3/26/13,,5/26/16,5/25/17,Line_view_3-4- Kitchen and Bathroom Upgrade- Tile Upgrade- Stainless Steel Appliances- Bld2&3FL16,1
,Aventura Isles,003-1605,iy-1-1a,1,Notice Unrented,t0021389,John Fox,1853,1996,Eviction,0,7/26/16,4/19/17,7/26/16,3/25/17,Line view 3-5- Kitchen and Bathroom Upgrade- Tile Upgrade- Stainless Steel Appliances- Bld2&3FL16,1
,Aventura Isles,003-1606,iy-2-2b,2,Occupied No Notice,t0002227,Daniel Villegas,1864,2181,Current,0,4/7/13,,7/7/16,7/6/17,Line_view_3-6- Bld2&3FL16- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1607,iy-1-1a,1,Occupied No Notice,t0001383,William Lapko,1827,1946,Current,0,12/29/12,,3/1/16,2/28/18,Line view 3-7- Bld2&3FL16- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
,Aventura Isles,003-1608,iy-2-2b,2,Occupied No Notice,t0011324,Rachel Fischer,2154,2231,Current,0,4/15/14,,5/15/16,6/14/17,Line_view_3-8- Bld2&3FL16- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1609,iy-1-1a,1,Occupied No Notice,t0064730,Ed Toro,1839,1986,Current,0,6/20/16,,6/20/16,6/19/17,Line_view_2-5- Bld2&3FL16- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1610,iy-2-2b,2,Occupied No Notice,t0001386,Austin Bunsen,2024,2231,Current,0,9/14/11,,11/1/16,10/31/17,Line_view_3-10- Bld2&3FL16- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1611,iy-2-2b,2,Occupied No Notice,t0009137,Jose Cartagena,2017,2206,Current,0,9/25/13,,9/25/16,9/24/17,Bld2&3FL16- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1612,iy-2-2b,2,Occupied No Notice,t0001387,Bianca Monaco,2038,2281,Current,0,4/21/07,,3/1/16,2/28/18,Line_view_3-12- Bld2&3FL16- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1614,iy-1-1a,1,Occupied No Notice,t0065734,Juha Mikkola,1812,1956,Current,0,7/25/16,,7/25/16,7/24/17,Line_view_3-14- Bld2&3FL16- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1615,iy-2-2b,2,Occupied No Notice,t0013616,Johanna Mikkola,2108,2266,Current,0,9/8/15,,6/8/16,6/7/17,Line_view_3-15- 2nd Bedroom Tile- Bedroom Tile- Bld2&3FL16- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1617,iy-2-2b,2,Occupied No Notice,t0009490,Don Morehouse,2074,2226,Current,0,11/20/13,,12/20/16,12/19/17,Line_view_3-17- Bld2&3FL16- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1701,iy-2-2b,2,Occupied No Notice,t0001391,Mario Aguayo,1880,2306,Current,0,10/15/12,,1/1/17,12/31/17,Line_view_3-1- Bld2&3FL17- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1702,iy-3-2c,3,Occupied No Notice,t0017876,Israel Martinez,3008,3086,Current,0,6/5/16,,6/5/16,6/4/17,Line_view_3-2- 3brBld2&3FL17- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1703,iy-2-2b,2,Occupied No Notice,t0022890,Angel Vargas,2142,2246,Current,0,1/9/17,,1/9/17,1/8/18,Line_view_3-3- Bld2&3FL17- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1704,iy-2-2b,2,Occupied No Notice,t0057293,Michael Gregory,2230,2336,Current,0,2/6/16,,2/6/17,2/5/18,Line_view_3-4- Bedroom Tile- 2nd Bedroom Tile- Bld2&3FL17- Kitchen and Bathroom Upgrade- Stainless Steel Appliances- Tile Upgrade,1
,Aventura Isles,003-1705,iy-1-1a,1,Occupied No Notice,t0018369,Susan Davies,1762,1901,Current,0,10/8/16,,10/8/16,10/7/17,Line view 3-5- Bld2&3FL17- Kitchen and Bathroom Upgrade,1
,Aventura Isles,003-1706,iy-2-2b,2,Occupied No Notice,t0019403,Ricardo Cuevas,2084,2236,Current,0,1/16/17,,1/16/17,1/15/18,Line_view_3-6- Bld2&3FL17- Kitchen and Bathroom Upgrade- Tile Upgrade,1
,Aventura Isles,003-1707,iy-1-1a,1,Occupied No Notice,t0018991,Mario Rosenthal,1834,2001,Current,0,12/17/15,,12/17/16,11/16/17,Line view 3-7- Tile Upgrade- Bld2&3FL17- Kitchen and Bathroom Upgrade- Stainless Steel Appliances,1
